Gene id	PTTSmmMPDMSO1	PTTSmmMPGL1
NONMMUG045468	0.013620	0.032250
NONMMUG045469	0.010384	0.023418
NONMMUG045470	0.007657	0.020722
NONMMUG045478	0.033735	0.068466
NONMMUG045479	0.087225	0.107290
NONMMUG045480	0.091234	0.106984
NONMMUG045481	0.065752	0.062276
NONMMUG045482	2.656888	3.766675
NONMMUG045483	2.687815	4.068882
NONMMUG045484	3.563718	5.001397
NONMMUG045487	0.832052	0.756837
NONMMUG045488	0.372201	0.377701
NONMMUG045491	0.202314	0.174197
NONMMUG045497	0.011323	0.038300
NONMMUG045498	0.196010	0.353610
NONMMUG045501	0.083299	0.061989
NONMMUG045503	0.000000	0.000000
NONMMUG045504	0.151476	0.212835
NONMMUG045505	0.186454	0.357395
NONMMUG045507	2.088683	2.725130
NONMMUG045509	0.000000	0.103769
NONMMUG045516	0.056500	0.019111
NONMMUG045517	0.000000	0.076336
NONMMUG045521	0.007718	0.005221
NONMMUG045525	0.015387	0.020819
NONMMUG045529	0.175028	0.247116
NONMMUG045530	0.300077	0.372180
NONMMUG045531	0.156025	0.221490
NONMMUG045532	0.226810	0.322620
NONMMUG045533	0.251915	0.362153
NONMMUG045534	0.240628	0.480090
NONMMUG045535	0.423393	0.319739
NONMMUG045536	0.313303	0.434779
NONMMUG045537	0.285580	0.217350
NONMMUG045538	0.359416	0.498020
NONMMUG045539	0.088974	0.040128
NONMMUG045540	0.059810	0.151060
NONMMUG045541	0.126798	0.343123
NONMMUG045542	0.179889	0.312938
NONMMUG045547	0.020537	0.013894
NONMMUG045549	0.005391	0.036470
NONMMUG045553	0.013861	0.037508
NONMMUG045555	0.008190	0.033243
NONMMUG045556	0.046747	0.253000
NONMMUG045560	0.013226	0.031316
NONMMUG045561	0.017499	0.011838
NONMMUG045567	0.014394	0.000000
NONMMUG045570	0.011232	0.060789
NONMMUG045571	0.008995	0.012171
NONMMUG045574	0.000000	0.000000
NONMMUG045577	0.006545	0.017710
NONMMUG045578	0.044022	0.072799
NONMMUG045579	0.048791	0.079220
NONMMUG045581	0.325256	0.560105
NONMMUG045582	0.054843	0.074204
NONMMUG045585	0.000000	0.063553
NONMMUG045589	0.028008	0.037896
NONMMUG045592	0.707363	1.085475
NONMMUG045596	0.055151	0.021320
NONMMUG045599	0.225736	0.363605
NONMMUG045600	0.397875	0.724687
NONMMUG045601	0.033581	0.106018
NONMMUG045602	5.558981	9.027939
NONMMUG045603	0.003664	0.024790
NONMMUG045609	0.806398	1.234820
NONMMUG045610	0.011257	0.025385
NONMMUG045612	0.003261	0.017651
NONMMUG045613	0.020391	0.023648
NONMMUG045614	0.000000	0.052362
NONMMUG045615	0.005108	0.013822
NONMMUG045616	0.012837	0.030395
NONMMUG045623	0.305078	0.474980
NONMMUG045624	0.362960	0.285522
NONMMUG045625	0.957738	1.619815
NONMMUG045627	0.338511	0.504900
NONMMUG045628	0.000000	0.074621
NONMMUG045631	0.637765	0.870983
NONMMUG045632	0.428740	0.568139
NONMMUG045634	0.000000	0.072781
NONMMUG045637	0.037103	0.046018
NONMMUG045644	0.000000	0.011600
NONMMUG045645	0.000000	0.087385
NONMMUG045647	0.005373	0.029080
NONMMUG045657	0.009320	0.029423
NONMMUG045660	0.875994	1.746685
NONMMUG045661	0.333678	0.632069
NONMMUG045662	0.092053	0.124551
NONMMUG045664	1.482582	2.378525
NONMMUG045665	0.846221	1.493246
NONMMUG045667	0.618577	0.903912
NONMMUG045669	0.207397	0.280616
NONMMUG045671	0.023346	0.015794
NONMMUG045674	0.000000	0.009667
NONMMUG045675	0.015339	0.124523
NONMMUG045676	0.003668	0.019854
NONMMUG045677	0.005721	0.046442
NONMMUG045678	0.003241	0.017540
NONMMUG045679	0.008510	0.011515
NONMMUG045680	0.000000	0.085144
NONMMUG045685	0.303554	0.449466
NONMMUG045686	0.151134	0.223079
NONMMUG045688	0.010155	0.032061
NONMMUG045690	0.024542	0.033206
NONMMUG045699	0.249369	0.382392
NONMMUG045700	0.018514	0.031312
NONMMUG045703	0.008116	0.038436
NONMMUG045711	0.025766	0.104586
NONMMUG045712	0.008695	0.023530
NONMMUG045718	0.000000	0.040413
NONMMUG045725	0.004564	0.000000
NONMMUG045726	0.014874	0.020125
NONMMUG045727	0.125321	0.339127
NONMMUG045729	0.012442	0.039281
NONMMUG045730	0.021434	0.145005
NONMMUG045734	0.012832	0.017363
NONMMUG045736	0.016226	0.021955
NONMMUG045737	0.008604	0.000000
NONMMUG045738	0.005546	0.022513
NONMMUG045739	0.023153	0.020884
NONMMUG045740	0.000000	0.054773
NONMMUG045742	0.060226	0.000000
NONMMUG045751	0.286324	0.193703
NONMMUG045754	0.030206	0.122608
NONMMUG045759	0.031616	0.021389
NONMMUG045760	0.039906	0.000000
NONMMUG045764	0.172225	0.233026
NONMMUG045778	0.058260	0.039414
NONMMUG045780	0.294504	0.531299
NONMMUG045782	0.140240	0.189750
NONMMUG045783	0.012315	0.030547
NONMMUG045785	0.029598	0.080095
NONMMUG045786	0.064162	0.260441
NONMMUG045791	0.013597	0.000000
NONMMUG045792	0.034205	0.000000
NONMMUG045793	0.004906	0.039828
NONMMUG045800	0.023943	0.097189
NONMMUG045802	0.202707	0.313451
NONMMUG045804	0.526262	0.999610
NONMMUG045805	0.488620	0.721221
NONMMUG045806	0.219527	0.304644
NONMMUG045807	0.903714	1.102878
NONMMUG045808	0.876717	1.311380
NONMMUG045809	0.909388	1.389770
NONMMUG045810	0.510313	0.854004
NONMMUG045813	0.014084	0.019057
NONMMUG045814	0.000000	0.061139
NONMMUG045829	0.170525	0.293651
NONMMUG045831	0.076015	0.095505
NONMMUG045832	0.013900	0.047018
NONMMUG045835	0.088658	0.130862
NONMMUG045843	0.363586	0.196778
NONMMUG045846	0.083547	0.070652
NONMMUG045856	0.598792	0.741719
NONMMUG045857	3.306271	4.306932
NONMMUG045858	0.475705	0.538321
NONMMUG045859	0.201005	0.386017
NONMMUG045864	0.002305	0.018712
NONMMUG045865	0.014863	0.110604
NONMMUG045866	0.013639	0.038958
NONMMUG045868	0.003731	0.050485
NONMMUG045870	0.000000	0.090976
NONMMUG045892	1.415764	1.984607
NONMMUG045894	0.088581	0.112802
NONMMUG045897	0.068910	0.077698
NONMMUG045898	0.149495	0.337119
NONMMUG045901	0.045031	0.156674
NONMMUG045906	0.028340	0.030675
NONMMUG045908	0.047887	0.259170
NONMMUG045909	0.000000	0.026031
NONMMUG045910	0.011397	0.015421
NONMMUG045912	0.000000	0.016877
NONMMUG045915	0.027447	0.037136
NONMMUG045916	0.008581	0.023221
NONMMUG045917	0.018146	0.006138
NONMMUG045926	0.031010	0.125872
NONMMUG045928	0.023862	0.032286
NONMMUG045932	0.130484	0.206600
NONMMUG045934	0.020920	0.049535
NONMMUG045935	0.000000	0.332062
NONMMUG045936	0.008181	0.000000
NONMMUG045939	0.834060	1.008670
NONMMUG045942	0.379231	0.526103
NONMMUG045944	0.000000	0.018448
NONMMUG045945	0.017836	0.028959
NONMMUG045948	0.007981	0.026997
NONMMUG045949	0.141434	0.159471
NONMMUG045952	0.006346	0.042930
NONMMUG045953	0.013590	0.024518
NONMMUG045955	0.020650	0.044703
NONMMUG045957	0.002684	0.029057
NONMMUG045959	0.016724	0.028285
NONMMUG045974	0.757998	1.397627
NONMMUG045975	1.131245	2.119311
NONMMUG045978	0.020527	0.017358
NONMMUG045981	2.023499	2.682886
NONMMUG045984	0.724089	0.974086
NONMMUG045985	2.834310	3.361377
NONMMUG045986	0.152344	0.235056
NONMMUG045987	0.387444	0.600017
NONMMUG045989	0.022464	0.026053
NONMMUG045990	0.003562	0.024097
NONMMUG045991	0.021767	0.041232
NONMMUG045992	0.016321	0.055206
NONMMUG045993	0.014145	0.006380
NONMMUG045994	0.019561	0.007562
NONMMUG045995	0.018708	0.006328
NONMMUG045996	0.012661	0.022842
NONMMUG045997	0.000000	0.050123
NONMMUG046006	0.094652	0.036591
NONMMUG046007	0.155822	0.000000
NONMMUG046009	0.009332	0.012626
NONMMUG046010	0.099160	0.268333
NONMMUG046011	0.005267	0.014252
NONMMUG046014	0.002390	0.019405
NONMMUG046015	0.031444	0.034036
NONMMUG046016	0.000000	0.013322
NONMMUG046019	0.017870	0.016120
NONMMUG046020	0.028108	0.076063
NONMMUG046028	0.104065	0.234673
NONMMUG046029	0.030299	0.032796
NONMMUG046031	0.003583	0.004848
NONMMUG046032	0.022311	0.000000
NONMMUG046033	0.000000	0.037486
NONMMUG046034	0.047887	0.000000
NONMMUG046035	0.014343	0.027724
NONMMUG046037	0.005052	0.034180
NONMMUG046038	0.012251	0.016575
NONMMUG046039	0.028648	0.051683
NONMMUG046068	0.000000	0.130220
NONMMUG046076	0.008773	0.011870
NONMMUG046079	0.080334	0.137680
NONMMUG046081	0.191949	0.160775
NONMMUG046082	0.060544	0.058513
NONMMUG046083	0.046360	0.047045
NONMMUG046084	0.176513	0.189837
NONMMUG046085	0.131991	0.145103
NONMMUG046093	0.010601	0.114751
NONMMUG046095	0.044928	0.060789
NONMMUG046098	0.133357	0.122231
NONMMUG046099	0.114961	0.183322
NONMMUG046100	0.005979	0.016178
NONMMUG046104	0.027156	0.000000
NONMMUG046107	0.008952	0.032298
NONMMUG046109	0.017643	0.023871
NONMMUG046112	0.249792	0.309812
NONMMUG046113	0.145498	0.277925
NONMMUG046114	0.137077	0.128402
NONMMUG046115	0.087650	0.197656
NONMMUG046116	0.139177	0.302173
NONMMUG046121	0.485714	0.642583
NONMMUG046122	0.344561	0.638872
NONMMUG046123	0.319367	0.460384
NONMMUG046126	0.008303	0.029958
NONMMUG046127	0.082767	0.155982
NONMMUG046129	0.621801	1.104524
NONMMUG046130	0.065633	0.164921
NONMMUG046132	0.069623	0.094202
NONMMUG046133	0.047015	0.050891
NONMMUG046135	0.074370	0.301875
NONMMUG046136	0.303300	0.205188
NONMMUG046137	0.298714	0.422541
NONMMUG046138	0.479921	0.543557
NONMMUG046140	0.333562	0.409338
NONMMUG046141	0.392275	0.483732
NONMMUG046143	0.010279	0.020863
NONMMUG046145	0.008437	0.017124
NONMMUG046146	0.000000	0.253000
NONMMUG046148	0.014931	0.020201
NONMMUG046156	0.371313	0.531108
NONMMUG046165	0.000000	0.047101
NONMMUG046174	0.468752	0.679866
NONMMUG046175	0.292416	0.423909
NONMMUG046176	0.145975	0.197509
NONMMUG046177	0.040233	0.163309
NONMMUG046182	0.015177	0.013690
NONMMUG046183	0.013332	0.036077
NONMMUG046187	0.115221	0.150701
NONMMUG046193	0.038956	0.026354
NONMMUG046196	0.027942	0.050408
NONMMUG046197	0.007221	0.019540
NONMMUG046199	0.010843	0.019562
NONMMUG046202	0.011813	0.021312
NONMMUG046204	0.093493	0.063250
NONMMUG046208	2.433770	3.526432
NONMMUG046209	1.256752	1.706059
NONMMUG046210	0.894373	1.430139
NONMMUG046211	0.892437	1.414643
NONMMUG046212	0.540305	0.576604
NONMMUG046213	0.467467	0.888190
NONMMUG046217	1.607849	2.364822
NONMMUG046221	0.149685	0.189026
NONMMUG046222	0.406213	0.676455
NONMMUG046226	0.176350	0.238608
NONMMUG046227	0.865702	1.303029
NONMMUG046228	0.525574	0.779140
NONMMUG046229	0.253433	0.423587
NONMMUG046230	0.303557	0.403389
NONMMUG046239	0.501882	0.611157
NONMMUG046252	0.041017	0.110996
NONMMUG046253	0.005935	0.024092
NONMMUG046254	0.005622	0.022822
NONMMUG046255	0.023876	0.048457
NONMMUG046257	0.000000	0.005083
NONMMUG046258	0.000000	0.013700
NONMMUG046259	0.022060	0.059697
NONMMUG046260	0.010355	0.042033
NONMMUG046261	0.008749	0.047353
NONMMUG046262	0.015574	0.028096
NONMMUG046263	0.012866	0.017408
NONMMUG046264	0.007381	0.039947
NONMMUG046267	0.087582	0.113349
NONMMUG046270	0.213053	0.066523
NONMMUG046275	0.046970	0.063553
NONMMUG046276	0.011358	0.015367
NONMMUG046279	0.356523	0.426296
NONMMUG046280	0.178691	0.317329
NONMMUG046281	0.260623	0.503760
NONMMUG046288	0.238401	0.344069
NONMMUG046290	0.013163	0.014248
NONMMUG046296	0.193244	0.348622
NONMMUG046297	2.556462	4.427495
NONMMUG046298	1.841372	2.538154
NONMMUG046301	0.990168	1.296350
NONMMUG046305	0.042445	0.057429
NONMMUG046309	0.003832	0.020738
NONMMUG046310	0.000000	0.007151
NONMMUG046313	0.542240	0.779524
NONMMUG046314	0.017963	0.036457
NONMMUG046315	0.000000	0.080581
NONMMUG046316	0.002743	0.007422
NONMMUG046317	0.000000	0.104586
NONMMUG046318	0.021719	0.041140
NONMMUG046321	0.204218	0.252076
NONMMUG046322	0.108473	0.183460
NONMMUG046325	0.082959	0.089797
NONMMUG046330	0.000000	0.006172
NONMMUG046332	0.020494	0.000000
NONMMUG046337	0.013905	0.047034
NONMMUG046339	0.033735	0.045644
NONMMUG046340	0.034145	0.092400
NONMMUG046345	0.009365	0.010137
NONMMUG046346	0.011262	0.015238
NONMMUG046347	0.006162	0.058366
NONMMUG046350	0.006488	0.030726
NONMMUG046351	0.035035	0.104288
NONMMUG046353	2.843120	4.260556
NONMMUG046354	0.005626	0.030447
NONMMUG046356	0.009119	0.043185
NONMMUG046357	0.014024	0.009487
NONMMUG046358	2.966231	4.013413
NONMMUG046359	2.105329	2.824061
NONMMUG046360	2.288361	3.673731
NONMMUG046361	1.511671	2.210686
NONMMUG046365	0.009128	0.012350
NONMMUG046366	0.034215	0.054174
NONMMUG046367	0.006499	0.043967
NONMMUG046368	0.028372	0.000000
NONMMUG046369	0.421429	0.872082
NONMMUG046371	1.037549	1.415838
NONMMUG046372	1.637643	1.664901
NONMMUG046384	0.501323	0.657752
NONMMUG046385	0.359778	0.629353
NONMMUG046386	1.581982	2.486412
NONMMUG046388	0.433056	0.843612
NONMMUG046390	0.071525	0.048388
NONMMUG046391	0.029130	0.078828
NONMMUG046392	0.000000	0.112563
Naa10	0.846317	0.889243
Naa11	0.021060	0.032565
Naa15	4.136162	5.426111
Naa16	1.539109	2.140660
Naa20	13.609671	18.748863
Naa25	2.862387	3.934451
Naa30	3.389104	4.268155
Naa35	2.283461	2.914586
Naa38	10.280010	11.462966
Naa40	4.813203	5.709990
Naa50	11.091723	13.663079
Naa60	6.926423	7.846478
Naaa	6.158938	5.590527
Naalad2	0.225936	0.308504
Naaladl1	0.030890	0.108667
Naaladl2	0.044187	0.039857
Nab1	6.820547	10.268001
Nab2	9.187206	9.868157
Nabp1	5.705981	6.461385
Nabp2	4.311266	4.738833
Naca	2.838189	3.424530
Nacad	0.351179	0.303370
Nacc1	12.391371	12.008046
Nacc2	1.493447	2.051231
Nadk	17.110101	18.934166
Nadk2	2.020974	2.731354
Nadsyn1	2.051153	2.225357
Nae1	2.368276	3.423751
Naf1	1.731504	2.181907
Naga	51.676356	57.192380
Nagk	6.297750	7.173036
Naglu	63.906283	64.296675
Nagpa	18.608212	17.577358
Nags	0.028732	0.077751
Naif1	1.166389	1.429462
Naip1	0.743734	1.630456
Naip2	15.612056	23.595832
Naip5	5.162247	8.837377
Naip7	6.252048	8.310828
Nalcn	0.029964	0.088807
Nampt	23.574597	34.306866
Nanog	0.026520	0.071765
Nanos1	0.366624	0.485648
Nanos2	0.102564	0.128860
Nanos3	0.078409	0.063654
Nanp	0.927957	1.255558
Nans	8.589711	9.374841
Nap1l1	6.065443	8.227938
Nap1l2	0.062652	0.148348
Nap1l3	0.021607	0.082833
Nap1l4	11.725174	13.440341
Nap1l5	0.191414	0.318188
Napa	16.327431	18.684452
Napb	0.556874	0.687705
Napepld	0.938848	1.108558
Napg	7.164690	9.339566
Naprt1	1.069103	1.054763
Napsa	12.586330	12.436330
Narf	2.573119	3.119882
Narfl	6.989235	8.196542
Narg2	1.022006	1.198554
Nars	23.814025	30.286705
Nars2	0.971299	1.345417
Nasp	1.190130	1.574556
Nat1	0.031489	0.021303
Nat10	3.056215	3.824263
Nat14	0.143311	0.193905
Nat2	2.651102	3.672664
Nat3	0.068383	0.010281
Nat6	9.891041	10.018358
Nat8	0.011972	0.048594
Nat8l	0.192487	0.142258
Nat9	6.048609	6.075074
Nav1	2.172060	1.712247
Nav2	0.479541	0.470628
Nav3	0.027538	0.075474
Nbas	3.742073	4.748483
Nbea	0.037415	0.081587
Nbeal1	2.581342	3.937242
Nbeal2	3.188945	3.239433
Nbl1	0.277559	0.263541
Nbn	5.584519	7.306555
Nbr1	11.418435	14.289048
Ncald	0.201449	0.148502
Ncam1	0.045448	0.081991
Ncam2	0.060146	0.052787
Ncan	0.020999	0.030441
Ncapd2	0.681637	0.739086
Ncapd3	2.320966	2.943460
Ncapg	0.295403	0.304918
Ncapg2	4.241644	5.990950
Ncaph	0.550671	0.644476
Ncaph2	8.044203	9.017611
Ncbp1	5.286896	6.760667
Ncbp2	5.176752	6.849942
Nccrp1	0.027770	0.046968
Ncdn	6.823144	7.112441
Nceh1	77.873640	98.370964
Ncf1	30.380771	30.272509
Ncf2	13.460736	14.126689
Ncf4	27.561230	27.520543
Nck1	8.977902	11.082837
Nck2	2.665029	3.044822
Nckap1	0.674392	1.189476
Nckap1l	81.330638	103.342652
Nckap5	0.033258	0.084511
Nckap5l	4.576449	4.697213
Nckap5los	0.329861	0.413770
Nckipsd	1.833454	1.901059
Ncl	3.347886	4.267634
Ncln	14.832872	17.510519
Ncmap	0.069885	0.105681
Ncoa1	5.369787	6.549684
Ncoa2	2.346298	2.852916
Ncoa3	18.326052	23.529892
Ncoa4	42.499690	55.716661
Ncoa5	3.675645	4.252066
Ncoa6	4.916837	5.521283
Ncoa7	4.406114	5.657866
Ncor1	6.851636	8.448256
Ncor2	1.197779	1.044757
Ncr1	0.067983	0.110381
Ncs1	0.596362	0.716808
Ncstn	22.482274	26.117245
Ndc1	2.453227	2.910000
Ndc80	0.199404	0.318226
Nde1	5.645733	6.474010
Ndel1	15.740262	21.820920
Ndfip1	44.408819	53.340257
Ndfip2	3.115557	4.425517
Ndn	0.136135	0.327457
Ndnf	0.056357	0.177923
Ndnl2	5.736605	6.538437
Ndor1	1.523548	1.816240
Ndp	0.010758	0.043668
Ndrg1	5.815537	17.595056
Ndrg2	0.272561	0.362534
Ndrg3	5.023699	5.738549
Ndrg4	0.130140	0.113009
Ndst1	24.812100	29.218566
Ndst2	11.426509	16.248613
Ndst3	0.021580	0.051760
Ndst4	0.040326	0.063088
Ndufa1	47.562075	58.072258
Ndufa10	10.414007	11.997815
Ndufa11	3.555091	3.989420
Ndufa12	7.840048	9.769199
Ndufa13	25.041097	25.288663
Ndufa2	40.467300	52.411246
Ndufa3	14.316958	16.672154
Ndufa4	72.801682	92.977391
Ndufa4l2	0.079811	0.092561
Ndufa5	2.757369	3.242489
Ndufa6	49.502321	61.385718
Ndufa7	7.617803	8.279513
Ndufa8	19.508170	21.854567
Ndufa9	10.428297	12.760726
Ndufab1	2.010705	2.643244
Ndufaf1	2.405898	3.027563
Ndufaf2	3.487712	4.751994
Ndufaf3	2.573222	3.016893
Ndufaf4	1.347936	2.026819
Ndufaf5	0.688792	0.985568
Ndufaf6	0.845924	1.366093
Ndufaf7	2.965209	3.336124
Ndufb10	15.024245	17.851422
Ndufb11	29.882953	38.038624
Ndufb2	1.464736	2.079828
Ndufb3	26.807449	30.226167
Ndufb4	10.833693	16.192989
Ndufb5	3.163031	4.150955
Ndufb6	14.593108	18.039979
Ndufb7	5.888758	6.217078
Ndufb8	7.057027	8.889445
Ndufb9	39.103938	45.592557
Ndufc1	11.160498	15.164704
Ndufc2	14.026188	17.435831
Ndufs1	4.958686	6.931352
Ndufs2	9.944580	12.251003
Ndufs3	7.892995	9.529839
Ndufs4	7.528788	9.997365
Ndufs5	13.324108	17.343060
Ndufs6	17.382062	19.838426
Ndufs7	7.850135	8.184761
Ndufs8	17.238834	20.146338
Ndufv1	7.050951	8.627093
Ndufv2	11.089185	13.727383
Ndufv3	5.846610	6.646402
Neat1	27.988190	37.666612
Neb	0.040078	0.096797
Nebl	0.021874	0.072062
Necab1	0.018547	0.082455
Necab2	0.135005	0.215286
Necab3	0.159329	0.240074
Necap1	10.786853	13.165818
Necap2	14.585453	13.982745
Nedd1	4.329496	6.034637
Nedd4	1.197678	1.712019
Nedd4l	4.416901	4.899601
Nedd8	52.594819	62.405164
Nedd9	2.766942	3.322056
Nefh	0.053185	0.083323
Nefl	0.043437	0.058772
Nefm	0.040268	0.058376
Negr1	0.024318	0.046823
Neil1	3.086891	3.255096
Neil2	1.428892	1.616036
Neil3	0.042537	0.062559
Nek1	1.271469	1.730210
Nek10	0.087876	0.144052
Nek11	0.041235	0.079703
Nek2	0.063168	0.085469
Nek3	0.460163	0.603749
Nek4	2.329542	2.533921
Nek5	0.056319	0.164126
Nek6	7.542151	9.584713
Nek7	11.704233	14.729177
Nek8	0.288032	0.453906
Nek9	21.181480	25.904010
Nelfa	3.730561	4.308148
Nelfb	7.256422	8.276712
Nelfcd	4.001857	4.654330
Nelfe	6.036693	7.104735
Nell1	0.029058	0.078633
Nell2	0.048240	0.069350
Nemf	10.003881	12.986539
Nenf	13.708161	14.933820
Neo1	0.393467	0.652473
Nepn	0.020999	0.063926
Nes	0.496661	0.655199
Net1	0.681490	0.879871
Neto1	0.044568	0.072362
Neto2	0.145155	0.189126
Neu1	15.387048	18.169535
Neu2	0.014965	0.060743
Neu3	0.324297	0.356769
Neu4	0.033917	0.037286
Neurl1a	0.049937	0.022522
Neurl1b	0.222100	0.196885
Neurl2	4.246067	5.024940
Neurl3	13.390006	15.716895
Neurl4	3.687869	4.157501
Neurod1	0.021021	0.017065
Neurod2	0.012938	0.035011
Neurod4	0.039340	0.069606
Neurod6	0.019173	0.064856
Neurog1	0.000000	0.008476
Neurog2	0.009283	0.031401
Neurog3	0.015595	0.021100
Nexn	0.445524	0.788820
Nf1	4.687948	6.159330
Nf2	13.454642	15.937780
Nfam1	16.572057	15.434344
Nfasc	0.061007	0.076195
Nfat5	3.225027	4.353442
Nfatc1	2.608332	2.459719
Nfatc2	0.220572	0.224136
Nfatc2ip	1.921105	2.344227
Nfatc3	6.489885	8.607410
Nfatc4	0.051525	0.056436
Nfe2	0.530890	0.697309
Nfe2l1	32.833316	40.584713
Nfe2l2	48.857005	57.275519
Nfe2l3	0.511793	0.850488
Nfia	0.479469	0.575071
Nfib	0.376477	0.625787
Nfic	2.420117	2.061352
Nfil3	1.157056	1.039010
Nfix	0.540846	0.530587
Nfkb1	5.267761	5.805653
Nfkb2	4.667158	4.734066
Nfkbia	3.392722	4.898312
Nfkbib	3.317719	3.343681
Nfkbid	4.835275	4.569128
Nfkbie	0.921163	0.855064
Nfkbil1	3.033402	3.219426
Nfkbiz	0.617621	1.009202
Nfrkb	2.106760	2.456828
Nfs1	5.103480	5.496200
Nfu1	4.008935	5.136330
Nfx1	5.615411	7.119100
Nfxl1	1.054913	1.334939
Nfya	9.706569	12.814181
Nfyb	1.011607	1.294216
Nfyc	5.100190	6.455892
Ngb	0.038092	0.110442
Ngdn	8.036942	9.732213
Ngef	0.031405	0.081444
Ngf	0.068890	0.111853
Ngfr	0.062546	0.056418
Ngfrap1	6.584447	6.776227
Ngly1	2.266429	2.840439
Ngp	0.083745	0.113310
Ngrn	4.492439	5.519489
Nhej1	2.311401	2.606171
Nhlh1	0.024696	0.055692
Nhlh2	0.018049	0.043957
Nhlrc1	0.630602	0.919789
Nhlrc2	4.807972	5.784083
Nhlrc3	5.687063	6.917557
Nhlrc4	0.030857	0.071572
Nhp2	9.896913	12.776714
Nhp2l1	10.730763	12.763551
Nhs	0.020131	0.052001
Nhsl1	0.101750	0.123904
Nhsl2	0.105625	0.196507
Nicn1	2.407202	2.618590
Nid1	0.473351	0.713454
Nid2	0.222658	0.390749
Nif3l1	1.170573	1.636840
Nifk	7.149145	8.729662
Nim1k	0.268970	0.338498
Nin	11.032686	12.562265
Ninj1	96.058023	121.199594
Ninj2	0.036767	0.082912
Ninl	0.168502	0.284987
Nip7	3.218682	4.391241
Nipa1	3.280618	4.427495
Nipa2	5.633961	8.652700
Nipal1	0.017996	0.057829
Nipal2	0.012340	0.044525
Nipal3	3.561998	3.576483
Nipal4	0.012325	0.079211
Nipbl	11.502362	15.464105
Nipsnap1	0.663992	0.575773
Nipsnap3a	0.000000	0.074705
Nipsnap3b	8.754230	15.814815
Nisch	6.320034	6.878429
Nit1	3.602285	3.887446
Nit2	5.574876	7.440914
Nkain1	5.027907	5.437554
Nkain2	0.022292	0.079175
Nkain3	0.015375	0.045766
Nkain4	0.332284	0.537555
Nkap	1.919927	2.444552
Nkapl	0.166509	0.274270
Nkd1	0.083730	0.134723
Nkd2	0.050214	0.078132
Nkg7	0.027928	0.094470
Nkiras1	0.619814	0.871271
Nkiras2	11.090825	13.062001
Nkpd1	0.011109	0.015031
Nkrf	1.053133	1.298825
Nktr	6.144044	8.213941
Nkx1-1	0.008040	0.021757
Nkx1-2	0.013475	0.072931
Nkx2-1	0.010823	0.029289
Nkx2-2	0.031479	0.000000
Nkx2-2os	0.031341	0.052191
Nkx2-3	0.034137	0.052787
Nkx2-4	0.010162	0.013750
Nkx2-5	0.020696	0.000000
Nkx2-6	0.009287	0.075397
Nkx2-9	0.016969	0.057401
Nkx3-1	0.029092	0.030615
Nkx3-2	0.022077	0.059741
Nkx6-1	0.005802	0.039251
Nkx6-2	0.083193	0.088443
Nkx6-3	0.013814	0.018690
Nle1	1.161426	1.376057
Nlgn1	0.019505	0.069021
Nlgn2	0.530132	0.452052
Nlgn3	0.012420	0.016804
Nlk	2.690348	4.202765
Nln	9.258880	10.474252
Nlrc3	2.222953	2.253301
Nlrc4	1.764494	2.130479
Nlrc5	1.488615	1.611849
Nlrp10	0.265832	0.407393
Nlrp14	0.031565	0.069887
Nlrp1a	0.731782	1.059026
Nlrp1b	0.619347	0.640197
Nlrp2	0.020931	0.072825
Nlrp3	0.749965	1.105750
Nlrp4a	0.014870	0.060360
Nlrp4b	0.017934	0.039432
Nlrp4c	0.028758	0.038910
Nlrp4e	0.010948	0.054315
Nlrp4f	0.026822	0.068550
Nlrp4g	0.029942	0.069451
Nlrp5	0.038519	0.096789
Nlrp6	0.027081	0.034024
Nlrp9a	0.024797	0.044735
Nlrp9b	0.033268	0.048764
Nlrp9c	0.030067	0.033901
Nlrx1	2.520671	2.158404
Nmb	0.407278	0.551062
Nmbr	0.027440	0.078897
Nmd3	2.452495	3.114960
Nme1	15.240133	19.869439
Nme3	6.796255	7.918404
Nme4	0.555158	0.796949
Nme5	0.047539	0.053602
Nme6	1.101417	1.298132
Nme7	0.700685	0.926060
Nme8	0.032552	0.132133
Nme9	0.126397	0.199522
